Game Config,Strategy,Rules,Decision,Action A,Action B,Player Value,Dealer Upcard,Deviation TC,Total Hands,Notes
2deck_65pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,3.5,193319754,
2deck_65pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,185061336,
2deck_65pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.5,170669406,
2deck_65pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,4.5,525700374,
2deck_65pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.0,473710258,
2deck_65pen,MentorStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,5.0,1989815549,Consolidated across all player hands
2deck_65pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,7.5,41948796,
2deck_65pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,41903285,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,4.0,564927646,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,144306992,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,525700374,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.5,100941245,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,0.0,130197852,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.0,473710258,
2deck_65pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.5,91262958,
2deck_65pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,2,N/A,76688218,
2deck_65pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,7,N/A,74321922,
2deck_65pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,10,N/A,311056328,
2deck_65pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,11,N/A,57980927,
2deck_65pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,11,11,N/A,67181175,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,N/A,182432751,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,N/A,192538249,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,N/A,184367601,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,N/A,169999185,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,N/A,523594341,
2deck_65pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,N/A,471878357,
2deck_65pen,NoStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,1983237003,Consolidated across all player hands
2deck_65pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,41787584,
2deck_65pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,41755383,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,562700257,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,143777392,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,523594341,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,100595839,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,129710315,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,471878357,
2deck_65pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,90981453,
2deck_65pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,2,N/A,76962428,
2deck_65pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,7,N/A,74595704,
2deck_65pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,10,N/A,312232919,
2deck_65pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,11,N/A,58158360,
2deck_65pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,11,11,N/A,67408240,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,N/A,183133797,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,N/A,193290014,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,N/A,185082599,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,N/A,170660108,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,N/A,525633218,
2deck_65pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,N/A,473669660,
2deck_65pen,NoStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,1989667590,Consolidated across all player hands
2deck_65pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,41949044,
2deck_65pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,41904840,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,564878127,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,144327719,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,525633218,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,100928082,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,130189438,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,473669660,
2deck_65pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,91245939,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.0,76692542,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,7,5.5,74322723,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,10,4.5,311045604,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,11,5.5,57982854,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,11,11,0.5,67184601,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.5,182473958,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.5,192568436,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,184365739,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-2.5,170017493,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,3.5,523556090,
2deck_65pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,1.0,471931608,
2deck_65pen,OmegaIIStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,4.5,1983311139,Consolidated across all player hands
2deck_65pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,7.5,41775783,
2deck_65pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.0,41752779,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,3.5,562694208,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,3.0,143766547,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,523556090,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,2.0,100612727,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,0.0,129718179,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-4.5,471931610,
2deck_65pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,90987034,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,2,1.0,76969600,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,7,5.5,74611345,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,10,4.5,312274290,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,11,5.5,58174882,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,11,11,0.5,67414355,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,5.0,183163321,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,2.5,193326152,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,185071276,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.5,170674511,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,4.0,525633221,
2deck_65pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.0,473684848,
2deck_65pen,OmegaIIStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,5.0,1989875665,Consolidated across all player hands
2deck_65pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,7.5,41928040,
2deck_65pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,41894394,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,3.5,564926986,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,3.0,144319840,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,525633221,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,2.0,100952000,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,0.0,130166907,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-4.5,473684848,
2deck_65pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,91273993,
2deck_65pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,2,2.0,76680339,
2deck_65pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,7,8.5,74316138,
2deck_65pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,10,7.5,311053358,
2deck_65pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,11,9.0,57980786,
2deck_65pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,11,11,0.5,67181075,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,2,9.5,182432046,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,3,5.0,192563153,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,184372371,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-4.0,170022846,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,15,10,6.5,523603899,
2deck_65pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,471895651,
2deck_65pen,R14Strategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,8.0,1983323093,Consolidated across all player hands
2deck_65pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,11.5,41775946,
2deck_65pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.0,41743755,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,6.0,562741850,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,5.0,143798859,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-2.0,523603899,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,3.5,100612245,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,129703418,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-7.0,471895651,
2deck_65pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.0,90978123,
2deck_65pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,2,1.5,76971727,
2deck_65pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,7,8.0,74612429,
2deck_65pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,10,7.5,312240450,
2deck_65pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,11,8.5,58166023,
2deck_65pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,11,11,0.5,67412003,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,2,9.0,183141362,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,3,5.0,193331769,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,185070151,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-4.0,170672866,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,15,10,6.5,525688430,
2deck_65pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.5,473640212,
2deck_65pen,R14Strategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,8.0,1989779072,Consolidated across all player hands
2deck_65pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,11.5,41943689,
2deck_65pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.5,41901110,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,6.0,564909231,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,4.5,144326677,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-2.0,525688430,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,3.5,100917538,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,130184551,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-7.0,473640212,
2deck_65pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,91266360,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,2.0,76811747,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,10.5,74439997,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,8.0,311649373,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,8.0,58088090,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,-1.0,67323320,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,11.0,182798204,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,6.5,192931617,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,184719768,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-4.5,170334187,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,9.5,524698234,
2deck_65pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,3.0,472973596,
2deck_65pen,RAPCStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,8.0,1988105601,Consolidated across all player hands
2deck_65pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,14.5,41863870,
2deck_65pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,14.0,41838228,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,563895202,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,144086515,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,524698238,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,2.5,100844028,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,1.0,129978983,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,472973598,
2deck_65pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.0,91181447,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,2,2.5,77103409,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,7,11.0,74712139,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,10,8.5,312854458,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,11,8.0,58287647,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,11,11,-0.5,67553570,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,11.5,183509551,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,6.5,193645337,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,185411747,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-4.5,170980209,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,9.5,526810848,
2deck_65pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,3.0,474680274,
2deck_65pen,RAPCStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,8.0,1994674524,Consolidated across all player hands
2deck_65pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,14.0,42026758,
2deck_65pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,14.0,41996154,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,566142520,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,144637044,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,526810848,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,3.0,101174688,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,1.5,130463514,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,474680274,
2deck_65pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.0,91478408,
2deck_65pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.0,76877832,
2deck_65pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,6.0,74530251,
2deck_65pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,5.0,311989885,
2deck_65pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,5.0,58153572,
2deck_65pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,-0.5,67401294,
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,6.0,182989655,
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,4.0,193098237,
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,184898526,
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-3.0,170458863,
