Game Config,Strategy,Rules,Decision,Action A,Action B,Player Value,Dealer Upcard,Deviation TC,Total Hands,Notes
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,10,10,3.0,334745528,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,10,11,3.0,62652886,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,11,11,0.5,71799903,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,3.0,205451914,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,1.5,209045496,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,196154400,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.5,191003416,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,3.5,566497311,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.0,516791597,
6deck_80pen,HiLoStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,3.0,2147992520,Consolidated across all player hands
6deck_80pen,HiLoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,4.5,48685229,
6deck_80pen,HiLoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,4.0,48670869,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,2.5,611564065,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,2.0,155640559,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,566497311,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.0,107078310,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,142137367,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-3.5,516791597,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,97828357,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.5,83617177,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,9,7,6.0,81236977,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,10,10,5.5,332715852,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,10,11,6.0,62266532,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,11,11,1.5,71337066,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.5,204212496,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.5,207777604,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,195026718,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-3.5,189893891,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,5.5,562896118,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,513545982,
6deck_80pen,MentorStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,6.0,2134335523,Consolidated across all player hands
6deck_80pen,MentorStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.5,48366815,
6deck_80pen,MentorStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,48378690,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,4.0,607740705,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,154659524,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.0,562896118,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,2.5,106404009,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.0,141261099,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-6.0,513545982,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,97173036,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,9,2,1.5,83948019,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,9,7,6.0,81552475,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,10,10,5.5,334000741,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,10,11,6.0,62497272,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,11,11,1.5,71609548,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,5.5,205004095,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,2.5,208608497,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,195752927,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-3.5,190624568,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,5.5,565091436,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.5,515551071,
6deck_80pen,MentorStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,6.0,2142252902,Consolidated across all player hands
6deck_80pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.5,48572502,
6deck_80pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,48535528,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,4.0,610145780,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,155283452,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.0,565091442,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,2.5,106815099,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.0,141804887,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-6.0,515551075,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,97521908,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,2,N/A,83617535,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,7,N/A,81228300,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,10,N/A,332688664,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,11,N/A,62271734,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,11,11,N/A,71327807,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,N/A,204217660,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,N/A,207762557,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,N/A,194969999,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,N/A,189871977,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,N/A,562833830,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,N/A,513495765,
6deck_80pen,NoStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,2134076921,Consolidated across all player hands
6deck_80pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,48362080,
6deck_80pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,48348426,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,607635388,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,154629934,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,562833830,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,106388648,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,141256036,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,513495765,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,97158607,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,2,N/A,83926737,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,7,N/A,81551291,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,10,N/A,333954800,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,11,N/A,62480052,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,11,11,N/A,71602784,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,N/A,204972985,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,N/A,208546025,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,N/A,195752852,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,N/A,190619423,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,N/A,565034350,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,N/A,515497552,
6deck_80pen,NoStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,2141949633,Consolidated across all player hands
6deck_80pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,48554816,
6deck_80pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,48532870,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,610048528,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,155247731,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,565034350,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,106782371,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,141789081,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,515497552,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,97519067,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.0,83601187,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,7,5.5,81228653,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,10,5.5,332680293,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,11,6.0,62268161,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,11,11,1.5,71339110,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.0,204206266,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.0,207778626,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,194976391,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-3.5,189869545,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,4.5,562801891,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,513488118,
6deck_80pen,OmegaIIStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,5.5,2134072474,Consolidated across all player hands
6deck_80pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.0,48373449,
6deck_80pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.0,48340196,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,3.5,607662139,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,154639451,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.0,562801891,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,2.5,106381276,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.0,141242149,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.5,513488120,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.0,97160606,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,2,1.0,83926982,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,7,5.5,81547302,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,10,6.0,333951748,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,11,6.0,62494339,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,11,11,1.5,71621193,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,5.0,205007409,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,2.0,208563135,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,195736730,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-3.5,190595915,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,5.0,565049263,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.0,515454344,
6deck_80pen,OmegaIIStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,5.5,2141902805,Consolidated across all player hands
6deck_80pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.0,48560026,
6deck_80pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.0,48533893,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,3.5,610006739,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,155236251,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.0,565049265,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,2.5,106776545,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.0,141792523,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.5,515454346,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,97501028,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,2,2.0,83901102,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,7,9.0,81521135,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,10,11.0,333933025,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,11,10.0,62502222,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,11,11,2.5,71583638,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,2,8.5,204943033,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,3,4.0,208536979,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-2.0,195691160,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-5.0,190589715,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,15,10,8.5,564937550,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,515446468,
6deck_80pen,R14Strategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,9.0,2142145951,Consolidated across all player hands
6deck_80pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,12.5,48537139,
6deck_80pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.5,48528148,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,6.5,609960572,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,5.0,155228886,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,564937550,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,4.0,106791613,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,141777583,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,515446468,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-4.5,97540053,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,2,2.0,84223852,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,7,8.5,81825092,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,10,10.5,335209155,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,11,9.5,62710683,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,11,11,2.0,71838922,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,2,9.0,205721923,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,3,4.0,209320854,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-2.0,196459585,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-5.0,191318732,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,15,10,8.5,567180684,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,16,10,-0.0,517445053,
6deck_80pen,R14Strategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,9.0,2150033455,Consolidated across all player hands
6deck_80pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,12.5,48751300,
6deck_80pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.5,48721438,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,6.5,612403268,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,5.0,155810499,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,567180688,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,4.0,107194781,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.5,142333817,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,517445053,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-4.5,97877258,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,2.5,83721596,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,11.0,81366509,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,9.0,333278751,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,10.0,62387388,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,2.5,71473165,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,10.0,204564555,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,5.0,208151594,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-2.5,195350353,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-6.5,190160166,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,11.0,563924750,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,514513024,
6deck_80pen,RAPCStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,11.0,2138548026,Consolidated across all player hands
6deck_80pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,15.0,48467191,
6deck_80pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,14.0,48459585,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,608896276,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,154926779,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,563924754,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,4.5,106610549,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,141529454,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-10.5,514513024,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.5,97358402,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,2,2.5,84068228,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,7,10.0,81683170,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,10,9.5,334583646,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,11,9.5,62603631,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,11,11,2.5,71726700,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,10.0,205361159,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,5.0,208942902,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-2.5,196051488,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-6.5,190930189,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,11.0,566127358,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.0,516447540,
6deck_80pen,RAPCStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,11.0,2146507487,Consolidated across all player hands
6deck_80pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,15.5,48655938,
6deck_80pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,13.5,48641700,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,611203648,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,155544858,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,566127358,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,4.5,107001428,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,142077090,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-11.0,516447540,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.0,97732061,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.5,83824467,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,6.5,81448499,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,6.0,333656529,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,6.0,62440488,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,1.5,71534749,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.5,204790817,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.5,208373932,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,195535223,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-4.0,190394077,
